github.com/AlDanial/cloc v 2.06  T=1.45 s (593.1 files/s, 232762.0 lines/s)
----------------------------------------------------------------------------------------------------------------------------------------------------
File                                                                                                             blank        comment           code
./_legacy/doc/modules/classification_threshold.rst                                                                  30             29            100
./_legacy/examples/bicluster/plot_bicluster_newsgroups.py                                                           32             31            100
./_legacy/examples/linear_model/plot_lasso_model_selection.py                                                       28            121            100
./_legacy/examples/gaussian_process/plot_gpr_on_structured_data.py                                                  39             52             99
./_legacy/examples/neural_networks/plot_mlp_alpha.py                                                                20             28             99
./_legacy/doc/modules/density.rst                                                                                   49             40             98
./_legacy/examples/cluster/plot_hdbscan.py                                                                          23            128             98
./_legacy/examples/cluster/plot_ward_structured_vs_unstructured.py                                                  23             60             98
./_legacy/examples/ensemble/plot_forest_hist_grad_boosting_comparison.py                                            29             99             98
./_legacy/examples/miscellaneous/plot_pipeline_display.py                                                           31             54             98
./_legacy/sklearn/linear_model/__init__.py                                                                           4              6             98
./_legacy/sklearn/utils/parallel.py                                                                                 43             73             98
./_legacy/doc/developers/bug_triaging.rst                                                                           45             17             97
./_legacy/examples/cross_decomposition/plot_compare_cross_decomposition.py                                          31             47             97
./_legacy/examples/miscellaneous/plot_anomaly_comparison.py                                                         28             64             97
./_legacy/sklearn/tests/test_min_dependencies_readme.py                                                             31             15             97
./_legacy/sklearn/utils/_response.py                                                                                63            158             96
./_legacy/examples/inspection/plot_permutation_importance.py                                                        34            117             95
./_legacy/examples/manifold/plot_t_sne_perplexity.py                                                                28             23             95
./_legacy/examples/release_highlights/plot_release_highlights_0_24_0.py                                             39            134             94
./_legacy/examples/linear_model/plot_ard.py                                                                         29             90             93
./_legacy/doc/developers/cython.rst                                                                                 56              6             92
./_legacy/examples/compose/plot_column_transformer.py                                                               27             67             92
./_legacy/sklearn/decomposition/_base.py                                                                            39             79             92
./_legacy/sklearn/model_selection/__init__.py                                                                        8              6             92
./_legacy/sklearn/neural_network/_stochastic_optimizers.py                                                          58            137             92
./_legacy/examples/release_highlights/plot_release_highlights_0_23_0.py                                             31             72             91
./_legacy/examples/release_highlights/plot_release_highlights_1_1_0.py                                              38            111             91
./_legacy/examples/tree/plot_unveil_tree_structure.py                                                               26            120             91
./_legacy/examples/cluster/plot_adjusted_for_chance_measures.py                                                     34            105             90
./_legacy/examples/impute/plot_iterative_imputer_variants_comparison.py                                             25             56             90
./_legacy/examples/model_selection/plot_learning_curve.py                                                           22             75             90
./_legacy/sklearn/_config.py                                                                                        87            230             90
./_legacy/examples/ensemble/plot_forest_iris.py                                                                     30             57             89
./_legacy/examples/model_selection/plot_precision_recall.py                                                         51            139             89
./requirements-dev.txt                                                                                               6              0             89
./_legacy/doc/computing/scaling_strategies.rst                                                                      27             19             88
./_legacy/examples/linear_model/plot_sparse_logistic_regression_20newsgroups.py                                     21             23             88
./_legacy/examples/neighbors/plot_kde_1d.py                                                                         33             37             88
./_legacy/doc/modules/neural_networks_unsupervised.rst                                                              48             27             86
./_legacy/examples/cluster/plot_kmeans_digits.py                                                                    33             87             86
./_legacy/examples/gaussian_process/plot_gpc.py                                                                     16             25             86
./_legacy/examples/svm/plot_svm_kernels.py                                                                          28            190             86
./_legacy/examples/svm/plot_svm_scale_c.py                                                                          38             84             86
./_legacy/sklearn/utils/stats.py                                                                                    33             94             86
./_legacy/examples/calibration/plot_compare_calibration.py                                                          29            172             85
./_legacy/examples/ensemble/plot_adaboost_multiclass.py                                                             28            140             84
./_legacy/examples/miscellaneous/plot_johnson_lindenstrauss_bound.py                                                34             93             84
./_legacy/examples/covariance/plot_mahalanobis_distances.py                                                         33            100             83
./_legacy/examples/manifold/plot_mds.py                                                                             25             36             83
./_legacy/examples/model_selection/plot_grid_search_digits.py                                                       37             91             83
./_legacy/sklearn/tree/_criterion.pxd                                                                               14             12             83
./_legacy/examples/applications/plot_face_recognition.py                                                            42             38             82
./_legacy/examples/inspection/plot_permutation_importance_multicollinear.py                                         30             80             82
./_legacy/doc/support.rst                                                                                           45              6             81
./_legacy/examples/decomposition/plot_sparse_coding.py                                                              17             25             81
./_legacy/examples/preprocessing/plot_target_encoder_cross_val.py                                                   28             85             81
./_legacy/sklearn/tests/test_docstring_parameters_consistency.py                                                     8             24             81
./_legacy/examples/cluster/plot_agglomerative_clustering_metrics.py                                                 30             36             80
./_legacy/examples/cluster/plot_kmeans_silhouette_analysis.py                                                       30             52             80
./_legacy/examples/cluster/plot_mini_batch_kmeans.py                                                                29             38             80
./_legacy/examples/compose/plot_column_transformer_mixed_types.py                                                   42            109             80
./_legacy/examples/decomposition/plot_pca_vs_fa_model_selection.py                                                  30             33             80
./_legacy/examples/linear_model/plot_polynomial_interpolation.py                                                    40             92             80
./_legacy/examples/linear_model/plot_sgd_early_stopping.py                                                          30             44             80
./_legacy/sklearn/utils/metaestimators.py                                                                           32             57             80
./_legacy/doc/modules/semi_supervised.rst                                                                           40             36             79
./_legacy/examples/ensemble/plot_bias_variance.py                                                                   45             67             79
./_legacy/examples/inspection/plot_causal_interpretation.py                                                         25             85             79
./_legacy/doc/developers/plotting.rst                                                                               18              1             78
./_legacy/doc/scss/api-search.scss                                                                                  17             16             78
./_legacy/examples/calibration/plot_calibration.py                                                                  23             39             78
./_legacy/examples/ensemble/plot_gradient_boosting_oob.py                                                           27             38             78
./_legacy/examples/release_highlights/plot_release_highlights_1_5_0.py                                              47            105             78
./_legacy/sklearn/__init__.py                                                                                       21             51             78
./tests/test_imputation/test_base.py                                                                                28              1             78
./_legacy/examples/model_selection/plot_tuned_decision_threshold.py                                                 19             91             77
./_legacy/sklearn/utils/_fast_dict.pyx                                                                              22             38             77
./_legacy/doc/modules/preprocessing_targets.rst                                                                     21              5             76
./_legacy/examples/cluster/plot_kmeans_stability_low_dim_dense.py                                                   28             28             76
./_legacy/examples/linear_model/plot_logistic_multinomial.py                                                        27             90             76
./_legacy/examples/miscellaneous/plot_multilabel.py                                                                 27             27             76
./_legacy/examples/mixture/plot_gmm_selection.py                                                                    29             71             76
./_legacy/examples/semi_supervised/plot_semi_supervised_versus_svm_iris.py                                          25             82             76
./_legacy/sklearn/_isotonic.pyx                                                                                     16             24             76
./_legacy/examples/covariance/plot_sparse_cov.py                                                                    26             57             75
./_legacy/examples/gaussian_process/plot_gpr_co2.py                                                                 31            120             75
./_legacy/examples/model_selection/plot_successive_halving_heatmap.py                                               27             30             75
./_legacy/sklearn/exceptions.py                                                                                     62            112             75
./_legacy/sklearn/tree/_tree.pxd                                                                                    28             30             75
./_legacy/examples/ensemble/plot_gradient_boosting_early_stopping.py                                                30             78             74
./_legacy/examples/linear_model/plot_lasso_and_elasticnet.py                                                        38            137             74
./_legacy/examples/linear_model/plot_lasso_lasso_lars_elasticnet_path.py                                            33             29             74
./_legacy/examples/mixture/plot_gmm_covariances.py                                                                  32             32             74
./_legacy/examples/semi_supervised/plot_label_propagation_digits_active_learning.py                                 26             25             74
./_legacy/examples/svm/plot_oneclass.py                                                                             13             18             74
./_legacy/sklearn/kernel_ridge.py                                                                                   42            128             74
./_legacy/sklearn/metrics/_base.py                                                                                  42             77             74
./_legacy/sklearn/datasets/_olivetti_faces.py                                                                       35             79             73
./_legacy/examples/miscellaneous/plot_set_output.py                                                                 28             51             72
./_legacy/examples/preprocessing/plot_map_data_to_normal.py                                                         33             39             72
./_legacy/examples/applications/plot_outlier_detection_wine.py                                                      17             49             71
./_legacy/examples/classification/plot_lda.py                                                                       20             16             71
./_legacy/examples/ensemble/plot_feature_transformation.py                                                          42             57             71
./_legacy/examples/linear_model/plot_robust_fit.py                                                                  25             23             71
./_legacy/examples/model_selection/plot_roc_crossval.py                                                             23             48             71
./_legacy/examples/covariance/plot_lw_vs_oas.py                                                                     15             24             70
./_legacy/examples/preprocessing/plot_discretization_strategies.py                                                  19             19             70
./_legacy/examples/svm/plot_rbf_parameters.py                                                                       42            109             70
./_legacy/sklearn/utils/murmurhash.pyx                                                                              26             39             70
./_legacy/examples/ensemble/plot_adaboost_twoclass.py                                                               14             23             69
./_legacy/examples/ensemble/plot_gradient_boosting_regression.py                                                    21             76             69
./_legacy/examples/feature_selection/plot_select_from_model_diabetes.py                                             23            100             69
./_legacy/sklearn/utils/__init__.py                                                                                  4              8             69
./_legacy/sklearn/utils/_vector_sentinel.pyx                                                                        30             19             69
./_legacy/sklearn/utils/graph.py                                                                                    25             68             69
./_legacy/examples/cross_decomposition/plot_pcr_vs_pls.py                                                           23             78             68
./_legacy/examples/release_highlights/plot_release_highlights_1_2_0.py                                              30             74             68
./_legacy/sklearn/feature_extraction/_hash.py                                                                       36            104             68
./_legacy/sklearn/metrics/_pairwise_fast.pyx                                                                        18             21             68
./_legacy/sklearn/neural_network/_base.py                                                                           72            147             68
./_legacy/examples/applications/plot_tomography_l1_reconstruction.py                                                27             51             67
./_legacy/examples/neighbors/plot_species_kde.py                                                                    30             53             67
./_legacy/examples/cluster/plot_inductive_clustering.py                                                             34             29             66
./_legacy/examples/cluster/plot_kmeans_assumptions.py                                                               36             76             66
./_legacy/examples/cluster/plot_optics.py                                                                           20             22             66
./_legacy/examples/semi_supervised/plot_label_propagation_structure.py                                              13             26             66
./_legacy/examples/semi_supervised/plot_self_training_varying_threshold.py                                          23             30             66
./_legacy/sklearn/manifold/_utils.pyx                                                                               25             29             66
./_legacy/examples/model_selection/plot_train_error_vs_test_error.py                                                18             83             65
./_legacy/sklearn/_loss/_loss.pxd                                                                                   28              8             65
./_legacy/sklearn/utils/_chunking.py                                                                                26             87             65
./_legacy/examples/gaussian_process/plot_gpr_noisy_targets.py                                                       19             67             64
./_legacy/sklearn/utils/_tags.py                                                                                    67            165             64
./_legacy/examples/cluster/plot_birch_vs_minibatchkmeans.py                                                         18             27             63
./_legacy/examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py                                    19             31             63
./_legacy/examples/linear_model/plot_theilsen.py                                                                    20             42             63
./_legacy/examples/model_selection/plot_multi_metric_evaluation.py                                                  21             32             63
./_legacy/sklearn/utils/meson.build                                                                                  5              7             63
./_legacy/examples/covariance/plot_covariance_estimation.py                                                         28             73             62
./_legacy/sklearn/preprocessing/__init__.py                                                                          3              3             62
./_legacy/sklearn/svm/_libsvm.pxi                                                                                   10              4             61
./_legacy/examples/ensemble/plot_random_forest_regression_multioutput.py                                            14             22             60
./_legacy/examples/multiclass/plot_multiclass_overview.py                                                           20            122             60
./_legacy/examples/neighbors/plot_nca_classification.py                                                             18             19             60
./_legacy/examples/neural_networks/plot_rbm_logistic_classification.py                                              32             54             60
./_legacy/sklearn/tests/test_kernel_ridge.py                                                                        18              2             60
./_legacy/doc/datasets/sample_generators.rst                                                                        49             73             59
./_legacy/examples/compose/plot_compare_reduction.py                                                                24             50             58
./_legacy/examples/ensemble/plot_ensemble_oob.py                                                                    17             27             58
./_legacy/examples/feature_selection/plot_feature_selection.py                                                      25             50             58
./_legacy/examples/miscellaneous/plot_multioutput_face_completion.py                                                22             18             58
./_legacy/sklearn/cluster/__init__.py                                                                                3              3             58
./_legacy/sklearn/manifold/_classical_mds.py                                                                        41             99             58
./_legacy/sklearn/utils/_show_versions.py                                                                           29             28             58
./_legacy/examples/gaussian_process/plot_gpc_isoprobability.py                                                      23             17             57
./_legacy/examples/model_selection/plot_confusion_matrix.py                                                         24             43             57
./_legacy/examples/tree/plot_tree_regression.py                                                                     15             72             57
./_legacy/sklearn/decomposition/_online_lda_fast.pyx                                                                29             24             57
./_legacy/sklearn/tree/_splitter.pxd                                                                                19             30             57
./_legacy/examples/cluster/plot_dbscan.py                                                                           26             50             56
./_legacy/examples/decomposition/plot_ica_vs_pca.py                                                                 26             33             56
./_legacy/examples/linear_model/plot_ols_ridge.py                                                                   34             77             56
./_legacy/sklearn/linear_model/_perceptron.py                                                                       48            122             56
./_legacy/sklearn/utils/_sorting.pyx                                                                                10             27             56
./_legacy/sklearn/utils/deprecation.py                                                                              29             39             56
./_legacy/examples/datasets/plot_random_multilabel_dataset.py                                                       21             33             55
./_legacy/examples/feature_selection/plot_rfe_with_cross_validation.py                                              18             42             55
./_legacy/examples/multioutput/plot_classifier_chain_yeast.py                                                       22             76             55
./_legacy/examples/neighbors/plot_nca_illustration.py                                                               21             26             55
./_legacy/sklearn/utils/_mask.py                                                                                    39             87             55
./_legacy/sklearn/utils/random.py                                                                                   21             25             55
./_legacy/examples/model_selection/plot_nested_cross_validation_iris.py                                             25             51             54
./_legacy/examples/release_highlights/plot_release_highlights_1_3_0.py                                              31             78             54
./_legacy/examples/applications/plot_digits_denoising.py                                                            24             74             53
./_legacy/examples/compose/plot_digits_pipe.py                                                                      15             17             53
./_legacy/examples/ensemble/plot_random_forest_embedding.py                                                         24             34             53
./_legacy/examples/linear_model/plot_sgd_iris.py                                                                    17             17             53
./_legacy/sklearn/_min_dependencies.py                                                                              10             11             53
./_legacy/doc/developers/development_setup.rst                                                                     135            217             52
./_legacy/examples/decomposition/plot_kernel_pca.py                                                                 23             88             52
./_legacy/examples/mixture/plot_gmm_init.py                                                                         26             30             52
./_legacy/examples/svm/plot_weighted_samples.py                                                                     15             22             52
./_legacy/sklearn/utils/arrayfuncs.pyx                                                                              23             43             52
./_legacy/examples/svm/plot_separating_hyperplane_unbalanced.py                                                     18             26             51
./_legacy/sklearn/feature_extraction/_hashing_fast.pyx                                                              19             19             51
./_legacy/doc/sphinxext/github_link.py                                                                              17             20             50
./_legacy/examples/ensemble/plot_monotonic_constraints.py                                                           23             39             50
./_legacy/examples/miscellaneous/plot_partial_dependence_visualization_api.py                                       18             72             50
./_legacy/examples/model_selection/plot_randomized_search.py                                                        20             25             50
./_legacy/examples/preprocessing/plot_discretization.py                                                             12             30             50
./_legacy/examples/ensemble/plot_gradient_boosting_regularization.py                                                19             22             49
./_legacy/examples/model_selection/plot_det.py                                                                      26             88             49
./_legacy/examples/svm/plot_svm_regression.py                                                                       12             18             49
./_legacy/sklearn/frozen/_frozen.py                                                                                 35             82             49
./benchmarks/suites/svm_dataset/SVM_CTRL_out.txt                                                                     4              0             49
./_legacy/examples/ensemble/plot_isolation_forest.py                                                                23             55             48
./_legacy/examples/neighbors/plot_lof_novelty_detection.py                                                          12             33             48
./_legacy/examples/svm/plot_svm_margin.py                                                                           18             24             48
./_legacy/examples/tree/plot_cost_complexity_pruning.py                                                             14             48             48
./_legacy/sklearn/feature_selection/_variance_threshold.py                                                          30             63             48
./benchmarks/suites/svm_dataset/SVM_MIX1_out.txt                                                                     4              0             48
./_legacy/examples/linear_model/plot_omp.py                                                                         16             17             47
./_legacy/examples/linear_model/plot_sparse_logistic_regression_mnist.py                                            15             21             47
./_legacy/sklearn/covariance/_elliptic_envelope.py                                                                  51            168             47
./benchmarks/suites/svm_dataset/SVM_COD2_out.txt                                                                     4              0             47
./_legacy/doc/sphinxext/allow_nan_estimators.py                                                                      9              3             46
./_legacy/doc/visualizations.rst                                                                                    34             58             46
./_legacy/examples/ensemble/plot_forest_importances.py                                                              22             52             46
./_legacy/examples/linear_model/plot_logistic_l1_l2_sparsity.py                                                     20             20             46
./_legacy/examples/linear_model/plot_ransac.py                                                                      17             18             46
./_legacy/examples/manifold/plot_swissroll.py                                                                       21             56             46
./_legacy/examples/mixture/plot_gmm.py                                                                              19             31             46
./_legacy/examples/semi_supervised/plot_label_propagation_digits.py                                                 26             46             46
./benchmarks/suites/svm_dataset/SVM_COD1_out.txt                                                                     4              0             46
./benchmarks/suites/svm_dataset/SVM_NCOD_out.txt                                                                     4              0             46
./benchmarks/suites/svm_dataset/SVM_RAND_out.txt                                                                     4              0             46
./_legacy/examples/cluster/plot_affinity_propagation.py                                                             14             19             45
./_legacy/sklearn/neighbors/_quad_tree.pxd                                                                          17             28             45
./benchmarks/suites/svm_dataset/SVM_MIX2_out.txt                                                                     4              0             45
./_legacy/examples/linear_model/plot_lasso_lars_ic.py                                                               21             50             44
./_legacy/examples/model_selection/plot_underfitting_overfitting.py                                                 15             23             44
./_legacy/examples/tree/plot_iris_dtc.py                                                                            19             26             44
./_legacy/doc/glossary.rst                                                                                         346           1543             43
./_legacy/doc/maintainers_emeritus.rst                                                                               0              0             43
./_legacy/doc/presentations.rst                                                                                     15              2             43
./_legacy/examples/linear_model/plot_multi_task_lasso_support.py                                                    15             24             43
./_legacy/sklearn/feature_selection/__init__.py                                                                      4              6             43
./_legacy/sklearn/neighbors/__init__.py                                                                              3              3             43
./_legacy/sklearn/neighbors/meson.build                                                                              5              5             43
./requirements.txt                                                                                                   5              0             43
./_legacy/examples/classification/plot_digits_classification.py                                                     26             60             42
./_legacy/examples/cluster/plot_dict_face_patches.py                                                                22             30             42
./_legacy/examples/linear_model/plot_logistic_path.py                                                               23             38             42
./_legacy/sklearn/svm/meson.build                                                                                    6              0             42
./_legacy/sklearn/utils/_heap.pyx                                                                                   18             25             42
./_legacy/doc/modules/kernel_ridge.rst                                                                              12             12             41
./_legacy/examples/cluster/plot_segmentation_toy.py                                                                 30             47             41
./_legacy/examples/linear_model/plot_bayesian_ridge_curvefit.py                                                     20             32             41
./_legacy/sklearn/cluster/_k_means_common.pxd                                                                        7              0             41
./_legacy/doc/scss/colors.scss                                                                                       2              9             40
./_legacy/examples/cluster/plot_coin_ward_segmentation.py                                                           20             32             40
./_legacy/examples/decomposition/plot_varimax_fa.py                                                                 15             23             40
./_legacy/examples/model_selection/plot_successive_halving_iterations.py                                            16             32             40
./_legacy/sklearn/decomposition/__init__.py                                                                          4              6             40
./_legacy/examples/cluster/plot_coin_segmentation.py                                                                19             46             39
./_legacy/examples/cluster/plot_digits_agglomeration.py                                                             10              9             39
./_legacy/examples/model_selection/plot_permutation_tests_for_classification.py                                     22             83             39
./_legacy/examples/neighbors/plot_classification.py                                                                 12             46             39
./_legacy/examples/neighbors/plot_lof_outlier_detection.py                                                          18             38             39
./_legacy/examples/svm/plot_iris_svc.py                                                                             19             34             39
./_legacy/meson.build                                                                                                8              6             39
./_legacy/sklearn/covariance/__init__.py                                                                             4              7             39
./_legacy/sklearn/ensemble/__init__.py                                                                               3              3             39
./_legacy/examples/linear_model/plot_sgd_weighted_samples.py                                                        11             14             38
./_legacy/sklearn/tree/_utils.pxd                                                                                   18             14             38
./_legacy/sklearn/utils/_isfinite.pyx                                                                               11              2             38
./_legacy/doc/datasets.rst                                                                                          17              8             37
./_legacy/doc/developers/misc_info.rst                                                                              32             23             37
./_legacy/examples/cluster/plot_digits_linkage.py                                                                   24             27             37
./_legacy/examples/decomposition/plot_ica_blind_source_separation.py                                                21             27             37
./_legacy/examples/frozen/plot_frozen_examples.py                                                                   14             47             37
./_legacy/examples/svm/plot_linearsvc_support_vectors.py                                                             8             16             37
./clean.sh                                                                                                          15             13             37
./_legacy/examples/bicluster/plot_spectral_biclustering.py                                                          20             67             36
./_legacy/examples/decomposition/plot_pca_iris.py                                                                   17             51             36
./_legacy/examples/gaussian_process/plot_gpc_xor.py                                                                 10             14             36
./_legacy/examples/neighbors/plot_nca_dim_reduction.py                                                              25             38             36
./_legacy/examples/svm/plot_svm_tie_breaking.py                                                                     15             15             36
./_legacy/sklearn/_build_utils/tempita.py                                                                           18              8             36
./_legacy/sklearn/metrics/meson.build                                                                                5              8             36
./_legacy/sklearn/svm/_liblinear.pxi                                                                                 7              0             36
./_legacy/examples/gaussian_process/plot_gpc_iris.py                                                                14             17             35
./_legacy/examples/linear_model/plot_huber_vs_ridge.py                                                              12             17             35
./_legacy/examples/linear_model/plot_sgd_loss_functions.py                                                           8              9             35
./_legacy/sklearn/svm/_bounds.py                                                                                    19             44             35
./_legacy/examples/linear_model/plot_ridge_coeffs.py                                                                22            125             34
./_legacy/examples/linear_model/plot_sgd_penalties.py                                                               12             11             34
./_legacy/doc/scss/api.scss                                                                                          9             10             33
./_legacy/examples/decomposition/plot_pca_vs_lda.py                                                                 16             18             33
./_legacy/examples/ensemble/plot_voting_regressor.py                                                                20             40             33
./_legacy/examples/linear_model/plot_lasso_dense_vs_sparse_data.py                                                  20             36             33
./_legacy/examples/neighbors/plot_caching_nearest_neighbors.py                                                      12             25             33
./_legacy/examples/neighbors/plot_digits_kde_sampling.py                                                            15             19             33
./_legacy/examples/svm/plot_svm_anova.py                                                                            15             23             33
./_legacy/examples/cluster/plot_mean_shift.py                                                                       16             21             32
./_legacy/examples/decomposition/plot_incremental_pca.py                                                            14             18             31
./_legacy/sklearn/utils/_unique.py                                                                                  28             49             31
./_legacy/doc/sphinxext/override_pst_pagetoc.py                                                                     18             36             30
./_legacy/examples/linear_model/plot_nnls.py                                                                        17             25             30
./_legacy/examples/miscellaneous/plot_isotonic_regression.py                                                        18             27             30
./_legacy/examples/model_selection/plot_cv_predict.py                                                               10             42             30
./_legacy/examples/neural_networks/plot_mnist_filters.py                                                            15             29             30
./_legacy/sklearn/neighbors/_unsupervised.py                                                                        34            115             30
./_legacy/sklearn/utils/_available_if.py                                                                            17             49             30
./_legacy/doc/sphinxext/dropdown_anchors.py                                                                         13             16             29
./CONTRIBUTING.md                                                                                                   16              0             28
./_legacy/examples/cluster/plot_agglomerative_dendrogram.py                                                         13             14             28
./_legacy/examples/cluster/plot_bisect_kmeans.py                                                                    18             19             28
./_legacy/examples/release_highlights/plot_release_highlights_1_0_0.py                                              29            189             28
./_legacy/examples/svm/plot_separating_hyperplane.py                                                                 9             14             28
./_legacy/examples/svm/plot_custom_kernel.py                                                                        14             19             27
./_legacy/sklearn/tree/meson.build                                                                                   1              0             27
./benchmarks/output.tex                                                                                              1              0             27
./_legacy/doc/modules/unsupervised_reduction.rst                                                                    20             13             26
./_legacy/examples/ensemble/plot_adaboost_regression.py                                                             18             35             26
./_legacy/examples/mixture/plot_gmm_pdf.py                                                                          14             16             26
./_legacy/examples/release_highlights/plot_release_highlights_1_7_0.py                                              22             67             26
./_legacy/sklearn/utils/_bunch.py                                                                                   13             31             26
./docs/make.bat                                                                                                      8              1             26
./Makefile                                                                                                          11             50             25
./_legacy/doc/sphinxext/doi_role.py                                                                                  8             14             25
./_legacy/examples/bicluster/plot_spectral_coclustering.py                                                          15             16             25
./_legacy/examples/miscellaneous/plot_display_object_visualization.py                                               20             48             25
./_legacy/sklearn/cluster/_dbscan_inner.pyx                                                                          9              7             25
./_legacy/sklearn/cluster/_feature_agglomeration.py                                                                 14             37             25
./_legacy/sklearn/inspection/_pd_utils.py                                                                           11             32             25
./_legacy/sklearn/linear_model/meson.build                                                                           3              4             25
./_legacy/doc/sphinxext/autoshortsummary.py                                                                         14             15             24
./_legacy/examples/feature_selection/plot_rfe_digits.py                                                             13             20             24
./_legacy/examples/linear_model/plot_ridge_path.py                                                                  16             31             24
./_legacy/examples/neighbors/plot_nearest_centroid.py                                                               11             15             24
./_legacy/sklearn/_loss/__init__.py                                                                                  3              6             24
./_legacy/sklearn/cluster/meson.build                                                                                2              0             24
./_legacy/sklearn/neighbors/_partition_nodes.pyx                                                                    13             85             24
./_legacy/sklearn/utils/_openmp_helpers.pyx                                                                         17             36             24
./_legacy/examples/compose/plot_feature_union.py                                                                    18             20             23
./_legacy/examples/feature_selection/plot_feature_selection_pipeline.py                                             18             45             23
./_legacy/examples/linear_model/plot_sgd_separating_hyperplane.py                                                   11             13             23
./_legacy/examples/release_highlights/plot_release_highlights_1_6_0.py                                              25            166             23
./_legacy/sklearn/decomposition/_cdnmf_fast.pyx                                                                     10              5             23
./_legacy/sklearn/utils/_cython_blas.pxd                                                                            16              3             22
./CODE_OF_CONDUCT.md                                                                                                 8              0             21
./_legacy/examples/miscellaneous/plot_roc_curve_visualization_api.py                                                 8             32             21
./_legacy/sklearn/__check_build/__init__.py                                                                          9             24             21
./_legacy/sklearn/manifold/__init__.py                                                                               3              3             21
./_legacy/examples/cluster/plot_kmeans_plusplus.py                                                                  12             13             20
./_legacy/examples/neighbors/plot_regression.py                                                                     10             22             20
./_legacy/sklearn/svm/__init__.py                                                                                    4              5             20
./_legacy/doc/modules/isotonic.rst                                                                                  10              8             19
./_legacy/examples/feature_selection/plot_f_test_vs_mi.py                                                           13             20             19
./_legacy/sklearn/utils/_user_interface.py                                                                          12             26             19
./_legacy/examples/cluster/plot_face_compress.py                                                                    25            141             18
./_legacy/examples/developing_estimators/sklearn_is_fitted.py                                                       14             43             18
./_legacy/sklearn/tree/__init__.py                                                                                   3              3             18
./_legacy/doc/data_transforms.rst                                                                                    6             12             17
./_legacy/examples/miscellaneous/plot_estimator_representation.py                                                   10             25             17
./_legacy/sklearn/_loss/meson.build                                                                                  2              4             17
./_legacy/doc/templates/numpydoc_docstring.rst                                                                       0              0             16
./_legacy/doc/templates/redirects.html                                                                               0              0             15
./_legacy/sklearn/utils/metadata_routing.py                                                                          1              6             15
./src/wildlife/imputation/__init__.py                                                                                7              6             15
./_legacy/doc/inspection.rst                                                                                         6              5             14
./_legacy/examples/linear_model/plot_elastic_net_precomputed_gram_matrix_with_weighted_samples.py                   13             28             14
./_legacy/sklearn/utils/_missing.py                                                                                 14             42             14
./_legacy/sklearn/utils/_optional_dependencies.py                                                                   10             22             14
./_legacy/sklearn/utils/_typedefs.pyx                                                                                6              3             14
./SECURITY.md                                                                                                        6              0             13
./_legacy/sklearn/decomposition/meson.build                                                                          1              0             13
./_legacy/sklearn/manifold/meson.build                                                                               1              0             13
./src/wildlife/__main__.py                                                                                          12             31             13
./Dockerfile                                                                                                         7              7             12
./_legacy/doc/machine_learning_map.rst                                                                              16             48             12
./_legacy/sklearn/compose/__init__.py                                                                                4              7             12
./_legacy/sklearn/feature_extraction/__init__.py                                                                     3              3             12
./_legacy/sklearn/preprocessing/meson.build                                                                          1              0             12
./_legacy/sklearn/tests/test_build.py                                                                                9             13             12
./CHANGELOG.md                                                                                                       3              0             11
./_legacy/sklearn/utils/_random.pxd                                                                                  8             15             11
./_legacy/doc/jupyter-lite.json                                                                                      0              0             10
./_legacy/doc/whats_new/changelog_legend.inc                                                                         1              0             10
./_legacy/sklearn/inspection/__init__.py                                                                             3              3             10
./_legacy/sklearn/utils/_openmp_helpers.pxd                                                                          3             20             10
./_legacy/sklearn/neighbors/_partition_nodes.pxd                                                                     1              0              9
./_legacy/sklearn/tests/test_init.py                                                                                 7              4              9
./_legacy/sklearn/utils/_heap.pxd                                                                                    4              1              9
./_legacy/sklearn/utils/_typedefs.pxd                                                                                0             32              9
./_legacy/sklearn/utils/_vector_sentinel.pxd                                                                         3              0              9
./docs/Makefile                                                                                                      4              7              9
./treecloc.sh                                                                                                        5              2              9
./_legacy/doc/datasets/toy_dataset.rst                                                                              13             15              8
./_legacy/sklearn/ensemble/meson.build                                                                               1              0              8
./_legacy/sklearn/experimental/enable_halving_search_cv.py                                                           9             18              8
./_legacy/examples/README.txt                                                                                        2              0              7
./_legacy/sklearn/_build_utils/version.py                                                                            6              3              7
./_legacy/sklearn/cluster/_hierarchical_fast.pxd                                                                     2              0              7
./_legacy/sklearn/datasets/meson.build                                                                               0              0              7
./_legacy/sklearn/experimental/enable_hist_gradient_boosting.py                                                      5             11              7
./_legacy/sklearn/feature_extraction/meson.build                                                                     0              0              7
./_legacy/sklearn/svm/_newrand.pyx                                                                                   5              1              7
./_legacy/sklearn/utils/_sorting.pxd                                                                                 2              0              7
./src/wildlife/__init__.py                                                                                          11             32              7
./.pre-commit-config.yaml                                                                                           15            124              6
./_legacy/doc/templates/base.rst                                                                                    14             16              6
./_legacy/doc/whats_new/v1.8.rst                                                                                    11             17              6
./_legacy/doc/whats_new/v1.9.rst                                                                                    11             17              6
./_legacy/sklearn/__check_build/meson.build                                                                          0              0              6
./util.sh                                                                                                            0              0              6
./_legacy/doc/README.md                                                                                              1              0              5
./_legacy/doc/binder/requirements.txt                                                                                0              0              5
./_legacy/doc/datasets/real_world.rst                                                                               14             21              5
./_legacy/doc/jupyter_lite_config.json                                                                               0              0              5
